0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52322 15112	5	 * 	264.69	DCR|3VULN|2DUR|1TLV|1DMG|1CDMG	1LHND|28aVULN|37DUR|4CDMG|5TLV|6DMG|9RCR
874	32261 36116	2	   	238.48	DCR|3VULN|2DUR|1DMG|1CDMG	1LWND|238VULN|4DMG|5CGEN|6CDMG|7aDUR|9RCR
875	32625 15112	5	   	238.48	DCR|3VULN|2DUR|1DMG|1CDMG	1LWND|28aVULN|37DUR|4CDMG|5CGEN|6DMG|9RCR
876	32626 15112	4	   	238.48	DCR|3VULN|2DUR|1DMG|1CDMG	1LWND|28aVULN|37DUR|4CDMG|5CGEN|6DMG|9RCR
877	52325 15112	5	   	238.48	DCR|3VULN|2DUR|1DMG|1CDMG	1LHND|28aVULN|37DUR|4CDMG|5CGEN|6DMG|9RCR
878	52326 15112	4	   	238.48	DCR|3VULN|2DUR|1DMG|1CDMG	1LHND|28aVULN|37DUR|4CDMG|5CGEN|6DMG|9RCR
879	11435 13316	6	   	238.41	DCR|2VULN|2TLV|3ASPD|1DUR|2LIT	138ASPD|2RMIN|38BPWR|4DUR|58VULN|6RCR|78TLV|9aLIT
880	13635 26321	1	   	238.41	DCR|2VULN|2TLV|3ASPD|1DUR|2LIT	189ASPD|2aVULN|38LIT|4LHND|5DUR|68TLV|7RCR|8BPWR
881	32461 11262	6	   	238.38	DCR|3VULN|2DUR|1DMG|1CDMG	1LWND|24aVULN|3ERES|5DMG|6RCR|78DUR|9CDMG
882	41131 15112	4	   	238.38	DCR|3VULN|2DUR|1DMG|1CDMG	1LEGI|2RMIN|3CDMG|48aVULN|57DUR|6DMG|9RCR
883	41136 15112	5	   	238.38	DCR|3VULN|2DUR|1DMG|1CDMG	1LEGI|2RMIN|3CDMG|48aVULN|57DUR|6DMG|9RCR
884	15256 21312	8	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|24aVULN|3MLV|5CDMG|6TLV|7RMIN|8DUR|9RCR
885	15256 21312	10	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|249VULN|3MLV|5CDMG|6TLV|7RMIN|8DUR|aRCR
886	15256 23312	10	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|249VULN|3MLV|5CDMG|6TLV|7ZMB|8DUR|aRCR
887	32225 33111	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	18LWND|236VULN|4CDMG|5TLV|7RCR|9DUR|aLIT
888	32225 33511	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LWND|236VULN|4CDMG|5TLV|7RCR|8LIT|9RMIN|aDUR
889	32225 33541	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LWND|236VULN|4CDMG|5TLV|7RCR|8LIT|9MLV|aDUR
890	32225 33553	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LWND|236VULN|4CDMG|5TLV|7RCR|8LIT|9RPLT|aDUR
891	32225 33622	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LWND|236VULN|4CDMG|5TLV|7RCR|8LHND|9DUR|aLIT
892	52212 23435	9	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|279VULN|3LIT|4BEXP|5DUR|6CDMG|8RCR|aTLV
893	52225 33122	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|236VULN|4CDMG|5TLV|7RCR|8LWND|9DUR|aLIT
894	52225 33511	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|236VULN|4CDMG|5TLV|7RCR|8LIT|9RMIN|aDUR
895	52225 33611	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	18LHND|236VULN|4CDMG|5TLV|7RCR|9DUR|aLIT
896	62225 33511	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1BEXP|236VULN|4CDMG|5TLV|7RCR|8LIT|9RMIN|aDUR
897	62225 33622	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1BEXP|236VULN|4CDMG|5TLV|7RCR|8LHND|9DUR|aLIT
898	12216 32112	4	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|2DUR|3MLV|4TLV|5CDMG|68aVULN|7CGEN|9RCR
899	13151 36112	1	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|35LHND|4TLV|6CDMG|7DUR|9RCR
900	13153 36112	1	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|3LHND|4TLV|5DMSP|6CDMG|7DUR|9RCR
901	15151 36112	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|35LHND|4TLV|6CDMG|7DUR|9RCR
902	15151 36112	3	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|35LHND|4TLV|6CDMG|7DUR|9RCR
903	15153 36112	3	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|3LHND|4TLV|5DMSP|6CDMG|7DUR|9RCR
904	15153 36112	2	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|3LHND|4TLV|5DMSP|6CDMG|7DUR|9RCR
905	15211 36112	4	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|28aVULN|3MLV|4TLV|5CGEN|6CDMG|7DUR|9RCR
906	52115 36112	4	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	13LHND|28aVULN|4TLV|5ASPD|6CDMG|7DUR|9RCR
907	52322 36411	5	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|269VULN|3DUR|4CDMG|5TLV|7DMSP|8RCR|aLIT
908	52322 36432	5	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|26aVULN|3DUR|4CDMG|5TLV|7DMSP|8RCR|9ASPD
909	62154 11312	6	   	238.35	DCR|3VULN|1TLV|1DUR|1CDMG	1BEXP|245VULN|3LHND|6RCR|7DUR|8TLV|9LIT|aCDMG
910	32135 15233	1	   	238.27	DCR|2VULN|2DUR|1DMG|2CDMG|1AART	1aLWND|27DUR|3aVULN|4DMG|5ASPD|6RCR|8AART|9aCDMG|aBPWR
911	36135 15233	2	   	238.27	DCR|2VULN|2DUR|1DMG|2CDMG|1AART	1aLWND|27DUR|3aVULN|4DMG|5ASPD|6RCR|8AART|9aCDMG|aBPWR
912	52135 15233	1	   	238.27	DCR|2VULN|2DUR|1DMG|2CDMG|1AART	1aLHND|27DUR|3aVULN|4DMG|5ASPD|6RCR|8AART|9aCDMG|aBPWR
913	12254 11621	7	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|2DUR|3MLV|457VULN|6RCR|8TLV|9BBNT|aCDMG
914	12255 21162	8	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|2DUR|3MLV|47aVULN|5TLV|6ERES|8RCR|9CDMG
915	13415 32112	2	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1ASPD|2ERES|3CDMG|4DUR|5TLV|68aVULN|7CGEN|9RCR
916	25325 31162	8	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1MLV|27aVULN|3DUR|4ERES|5TLV|6ASPD|8RCR|9CDMG
917	32225 33531	2	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1LWND|236VULN|4CDMG|5TLV|7RCR|8LIT|9ERES|aDUR
918	52225 33531	2	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|236VULN|4CDMG|5TLV|7RCR|8LIT|9ERES|aDUR
919	52354 12312	7	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1LHND|245VULN|3DUR|6RCR|7DUST|8TLV|9LIT|aCDMG
920	62225 33531	2	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1BEXP|236VULN|4CDMG|5TLV|7RCR|8LIT|9ERES|aDUR
921	62354 11312	6	   	238.25	DCR|3VULN|1TLV|1DUR|1CDMG	1BEXP|245VULN|3DUST|6RCR|7DUR|8TLV|9LIT|aCDMG
922	12225 61411	5	   	238.21	DCR|3VULN|2DUR|3ASPD|1AART	149ASPD|28DUR|39MLV|569VULN|7RCR|9BPWR|aAART
923	12254 31411	6	   	238.21	DCR|3VULN|2DUR|3ASPD|1AART	169ASPD|28DUR|39MLV|459VULN|7RCR|9BPWR|aAART
924	11435 11161	10	   	238.21	DCR|3VULN|2DUR|3ASPD|1AART	139ASPD|28RMIN|39BPWR|49DUR|579VULN|6RCR|aAART
925	12225 11411	7	   	238.21	DCR|3VULN|2DUR|3ASPD|1AART	149ASPD|28DUR|39MLV|579VULN|6RCR|9BPWR|aAART
926	12425 11411	7	   	238.21	DCR|3VULN|2DUR|3ASPD|1AART	149ASPD|28DUR|39CGEN|579VULN|6RCR|9BPWR|aAART
927	11144 16311	7	   	238.17	DCR|3VULN|1TLV|1DMG|1AART	1ASPD|2RMIN|3AART|4TLV|568VULN|7DMG|9LWND|aRCR
928	15251 11163	7	   	238.17	DCR|3VULN|1TLV|1DMG|1AART	1ASPD|247VULN|3MLV|5LWND|6RCR|8AART|9TLV|aDMG
929	11435 11312	10	 * 	238.14	DCR|2VULN|2TLV|2DUR|3ASPD	13aASPD|2RMIN|3aBPWR|4aDUR|57VULN|6RCR|8FEWX|9aTLV
930	11435 11612	10	   	238.14	DCR|2VULN|2TLV|2DUR|3ASPD	13aASPD|2RMIN|3aBPWR|4aDUR|57VULN|6RCR|8BEXP|9aTLV
931	11435 13326	6	   	238.14	DCR|2VULN|2TLV|2DUR|3ASPD	138ASPD|2RMIN|38BPWR|4aDUR|58VULN|6RCR|78TLV|9BEXP
932	11435 13336	6	   	238.14	DCR|2VULN|2TLV|2DUR|3ASPD	138ASPD|2RMIN|38BPWR|4aDUR|58VULN|6RCR|78TLV|9FEWX
933	11435 21112	10	   	238.14	DCR|2VULN|2TLV|2DUR|3ASPD	13aASPD|2RMIN|3aBPWR|4aDUR|57VULN|6LHND|8RCR|9aTLV
934	11435 51112	10	   	238.14	DCR|2VULN|2TLV|2DUR|3ASPD	13aASPD|2RMIN|3aBPWR|4aDUR|57VULN|6FEWX|8RCR|9aTLV
935	14611 12533	5	   	238.12	DCR|2VULN|3DUR|1DMG|2ASPD	18ASPD|2RPLT|358DUR|45VULN|58BPWR|6DMG|78MLV|9LIT|aRCR
936	32451 36112	2	   	238.12	DCR|3VULN|2TLV|1DUR|1CDMG	1LWND|28aVULN|34TLV|5CGEN|6CDMG|7DUR|9RCR
937	52322 61112	7	   	238.12	DCR|3VULN|2TLV|1DUR|1CDMG	1LHND|28aVULN|3DUR|4CDMG|56TLV|7RMIN|9RCR
938	52322 62112	6	   	238.12	DCR|3VULN|2TLV|1DUR|1CDMG	1LHND|28aVULN|3DUR|4CDMG|56TLV|7CGEN|9RCR
939	52322 65112	7	   	238.12	DCR|3VULN|2TLV|1DUR|1CDMG	1LHND|28aVULN|3DUR|4CDMG|56TLV|7CGEN|9RCR
940	52322 66112	7	   	238.12	DCR|3VULN|2TLV|1DUR|1CDMG	1LHND|28aVULN|3DUR|4CDMG|56TLV|7ZMB|9RCR
941	62622 63112	6	   	238.12	DCR|3VULN|2TLV|1DUR|1CDMG	1BEXP|28aVULN|3DUR|4CDMG|56TLV|7CGEN|9RCR
942	13144 16311	7	   	238.07	DCR|3VULN|1TLV|1DMG|1AART	1ASPD|2ERES|3AART|4TLV|568VULN|7DMG|9LWND|aRCR
943	12225 11618	7	   	238.04	DCR|2VULN|2TLV|2DUR|3ASPD	14aASPD|2aDUR|3MLV|57VULN|6RCR|8aTLV|9MBVNT|aBPWR
944	12263 21325	3	   	238.02	DCR|2VULN|3DUR|1DMG|2ASPD	18ASPD|268DUR|3MLV|4DMG|5RCVC|78VULN|8BPWR|9RCR|aLIT
945	41131 43122	7	   	238.02	DCR|3VULN|2TLV|1DUR|1CDMG	1LEGI|2RMIN|3CDMG|48aVULN|56TLV|7RCR|9DUR
946	41131 46112	6	   	238.02	DCR|3VULN|2TLV|1DUR|1CDMG	1LEGI|2RMIN|3CDMG|48aVULN|56TLV|7DUR|9RCR
947	41131 46312	8	   	238.02	DCR|3VULN|2TLV|1DUR|1CDMG	1LEGI|2RMIN|3CDMG|47aVULN|56TLV|8DUR|9RCR
948	62211 11636	7	   	237.99	DCR|3VULN|2DMG|1TLV	138BEXP|27aVULN|4TLV|5aDMG|6RCR|9aLWND|aBPWR
949	62211 11636	8	   	237.99	DCR|3VULN|2DMG|1TLV	138BEXP|27aVULN|4TLV|5aDMG|6RCR|9aLWND|aBPWR
950	16264 31133	9	   	237.98	DCR|5VULN|1DUR	1ASPD|26LWND|3MLV|4DUR|5679aVULN|6BPWR|8RCR
951	14111 63162	7	   	237.90	DCR|4VULN|1TLV	1ASPD|2RPLT|35LHND|4568VULN|5BPWR|7TLV|9LIT|aRCR
952	52323 65111	6	   	237.90	DCR|2VULN|2DUR|1TLV|1CDMG|1AART	1LHND|28VULN|37DUR|4CDMG|5ASPD|6TLV|9RCR|aAART
953	62531 61122	6	   	237.89	DCR|3VULN|2DMG|1TLV	1aBEXP|256VULN|3RPLT|45DMG|5BPWR|7LHND|8RCR|9TLV
954	62531 61123	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7LHND|8RCR|9TLV|aCGEN
955	62531 62121	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7FEWX|8RCR|9TLV|aLHND
956	62531 62122	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7FEWX|8RCR|9TLV|aRMIN
957	62531 62123	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7FEWX|8RCR|9TLV|aMLV
958	32134 12553	10	   	237.89	DCR|3VULN|2DMG|1TLV	19LWND|259VULN|3LHND|4RCVC|6RCR|7DUST|89DMG|9BPWR|aTLV
959	62531 52121	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|257VULN|3RPLT|45DMG|5BPWR|6FEWX|8RCR|9TLV|aLHND
960	62531 52122	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|257VULN|3RPLT|45DMG|5BPWR|6FEWX|8RCR|9TLV|aRMIN
961	62531 52123	6	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|257VULN|3RPLT|45DMG|5BPWR|6FEWX|8RCR|9TLV|aMLV
962	62531 62121	5	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|257VULN|3RPLT|45DMG|5BPWR|6FEWX|8RCR|9TLV|aLHND
963	62531 62122	5	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|257VULN|3RPLT|45DMG|5BPWR|6FEWX|8RCR|9TLV|aRMIN
964	62531 62123	5	   	237.89	DCR|3VULN|2DMG|1TLV	1BEXP|257VULN|3RPLT|45DMG|5BPWR|6FEWX|8RCR|9TLV|aMLV
965	12254 11334	10	   	237.88	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6RCR|8FEWX
966	12254 11336	9	   	237.88	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6RCR|8FEWX
967	12254 11532	9	   	237.88	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6RCR|8CGEN
968	12254 11633	9	   	237.88	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6RCR|8BEXP
969	12254 21133	9	   	237.88	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6LHND|8RCR
970	12254 21134	10	   	237.88	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6LHND|8RCR
971	32154 11433	10	   	237.88	DCR|5VULN|1DUR	1LWND|2457aVULN|3LHND|6RCR|8LIT|9DUR
972	52354 11322	7	   	237.88	DCR|5VULN|1DUR	1LHND|24578VULN|3DUR|6RCR|9ASPD|aCGEN
973	52354 11323	7	   	237.88	DCR|5VULN|1DUR	1LHND|24578VULN|3DUR|6RCR|9ASPD|aFEWX
974	52111 16352	6	   	237.79	DCR|3VULN|2DMG|1TLV	13LHND|28aVULN|4TLV|57DMG|6RCR|9CGEN
975	62531 61121	7	   	237.79	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7DUST|8RCR|9TLV|aLHND
976	62531 61121	6	   	237.79	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7LHND|8RCR|9TLV|aLEGI
977	62531 61122	7	   	237.79	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7DUST|8RCR|9TLV|aRMIN
978	62531 61123	7	   	237.79	DCR|3VULN|2DMG|1TLV	1BEXP|256VULN|3RPLT|45DMG|5BPWR|7DUST|8RCR|9TLV|aMLV
979	12254 11233	9	   	237.78	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6RCR|8DUST
980	12254 11234	10	   	237.78	DCR|5VULN|1DUR	1ASPD|2DUR|3MLV|4579aVULN|6RCR|8DUST
981	52354 11321	7	   	237.78	DCR|5VULN|1DUR	1LHND|24578VULN|3DUR|6RCR|9ASPD|aTBNT
982	32234 15422	8	   	237.70	DCR|3VULN|2DMG|1DUR|1AART	1aLWND|25aVULN|3BEXP|4RCVC|6RCR|7DUR|8AART|9aDMG|aBPWR
983	62213 36222	2	   	237.70	DCR|3VULN|2DMG|1DUR|1AART	16aBEXP|23aVULN|4FEWX|5AART|7RCR|8DUR|9aDMG|aBPWR
984	32352 14114	10	   	237.69	DCR|3VULN|2DMG|1TLV	17LWND|247VULN|357DUST|6RCR|7BPWR|8TLV|9aDMG
985	52421 11311	7	   	237.69	DCR|3VULN|2DMG|1TLV	19LHND|278VULN|349ERES|59DMG|6RCR|9BPWR|aTLV
986	52421 61311	5	   	237.69	DCR|3VULN|2DMG|1TLV	19LHND|268VULN|349ERES|59DMG|7RCR|9BPWR|aTLV
987	25411 11253	9	   	237.69	DCR|3VULN|2DMG|1TLV	1MLV|27aVULN|3CGEN|4TLV|59DMG|6RCR|8DUST
988	52111 11253	9	   	237.69	DCR|3VULN|2DMG|1TLV	13LHND|27aVULN|4TLV|59DMG|6RCR|8DUST
989	52111 11254	10	   	237.69	DCR|3VULN|2DMG|1TLV	13LHND|27aVULN|4TLV|59DMG|6RCR|8DUST
990	62211 11253	9	   	237.69	DCR|3VULN|2DMG|1TLV	13BEXP|27aVULN|4TLV|59DMG|6RCR|8DUST
991	62211 11254	10	   	237.69	DCR|3VULN|2DMG|1TLV	13BEXP|27aVULN|4TLV|59DMG|6RCR|8DUST
992	25346 11312	9	   	237.65	DCR|2VULN|2DMG|1TLV|1DUR	1MLV|27VULN|3DUR|45DMG|6RCR|8FEWX|9TLV|aLIT
993	25346 21112	9	   	237.65	DCR|2VULN|2DMG|1TLV|1DUR	1MLV|27VULN|3DUR|45DMG|6LHND|8RCR|9TLV|aLIT
994	61124 22152	4	   	237.65	DCR|2VULN|2DMG|1TLV|1DUR	1BEXP|2RPLT|3DUR|4ASPD|56DMG|7TLV|8RCR|9aVULN
995	61134 22152	4	   	237.65	DCR|2VULN|2DMG|1TLV|1DUR	1BEXP|2RPLT|3DUR|46DMG|5ASPD|7TLV|8RCR|9aVULN
996	62531 41233	8	   	237.65	DCR|2VULN|2DMG|1TLV|1DUR	1BEXP|25VULN|3RPLT|45DMG|5BPWR|6DUR|7TLV|8DUST|9RCR|aASPD
997	32334 15422	8	   	237.60	DCR|3VULN|2DMG|1DUR|1AART	1aLWND|25aVULN|3DUST|4RCVC|6RCR|7DUR|8AART|9aDMG|aBPWR
998	32634 12422	8	   	237.60	DCR|3VULN|2DMG|1DUR|1AART	1aLWND|25aVULN|3DUR|4RCVC|6RCR|7DUST|8AART|9aDMG|aBPWR
999	52334 12422	8	   	237.60	DCR|3VULN|2DMG|1DUR|1AART	1aLHND|25aVULN|3DUR|4RCVC|6RCR|7DUST|8AART|9aDMG|aBPWR
1000	12225 33523	8	   	237.57	DCR|2VULN|2DUR|3ASPD|1DMG|1CDMG	146ASPD|27DUR|37MLV|57VULN|7BPWR|8DMG|9CDMG|aRCR
1001	25346 11212	9	   	237.55	DCR|2VULN|2DMG|1TLV|1DUR	1MLV|27VULN|3DUR|45DMG|6RCR|8DUST|9TLV|aLIT
1002	62252 32612	10	   	237.54	DCR|4VULN|1TLV|1DUR	135BEXP|2459VULN|5BPWR|6RCVC|7TLV|8DUR|aRCR
1003	62252 42113	8	   	237.54	DCR|4VULN|1TLV|1DUR	135BEXP|2456VULN|56BPWR|7TLV|8RCR|9BELT|aDUR
1004	62252 32116	9	   	237.54	DCR|4VULN|1TLV|1DUR	135BEXP|2459VULN|5BPWR|6RCVC|7TLV|8RCR|aDUR
1005	32352 15422	8	   	237.50	DCR|3VULN|2DMG|1DUR|1AART	1aLWND|24aVULN|35DUST|6RCR|7DUR|8AART|9aDMG|aBPWR
1006	12631 66313	2	   	237.49	DCR|2VULN|2DUR|1TLV|2ASPD|2LIT	18ASPD|2aDUR|38LIT|4LHND|5TLV|68VULN|7RCR|8BPWR|9RCVC
1007	41211 11254	8	   	237.45	DCR|3VULN|2DMG|1TLV|1SELL	1LEGI|2RMIN|3aERES|4TLV|5aDMG|6RCR|78aVULN|9SELL|aBPWR
1008	32541 63111	9	   	237.44	DCR|4VULN|1TLV|2ASPD	1LWND|2569VULN|3RPLT|45ASPD|5BPWR|7TLV|8RCVC|aRCR
1009	32154 11316	9	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3LHND|6RCR|8FEWX|9TLV|aDUR
1010	32154 11334	6	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3LHND|6RCR|7DUR|8TLV|aCGEN
1011	32254 11334	6	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3BEXP|6RCR|7DUR|8TLV|aCGEN
1012	32654 11311	10	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aBEXP
1013	32654 21111	10	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6LHND|8RCR|9TLV|aBEXP
1014	32655 31113	8	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|247aVULN|3DUR|5TLV|69CGEN|8RCR
1015	32655 31123	8	   	237.44	DCR|4VULN|1TLV|1DUR	19LWND|247aVULN|3DUR|5TLV|6CGEN|8RCR
1016	32655 31133	9	   	237.44	DCR|4VULN|1TLV|1DUR	19LWND|247aVULN|3DUR|5TLV|6CGEN|8RCR
1017	52354 11311	10	   	237.44	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aBEXP
1018	52355 31113	8	   	237.44	DCR|4VULN|1TLV|1DUR	1LHND|247aVULN|3DUR|5TLV|69CGEN|8RCR
1019	52355 31123	8	   	237.44	DCR|4VULN|1TLV|1DUR	1LHND|247aVULN|3DUR|5TLV|6CGEN|8RCR|9LWND
1020	52355 31133	9	   	237.44	DCR|4VULN|1TLV|1DUR	1LHND|247aVULN|3DUR|5TLV|6CGEN|8RCR|9LWND
1021	32242 15216	2	   	237.44	DCR|4VULN|1TLV|1DUR	15LWND|2357VULN|4TBNT|5BPWR|6RPLT|8TLV|9DUR|aRCR
1022	32254 21116	9	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3BEXP|6LHND|8RCR|9TLV|aDUR
1023	32254 21314	10	   	237.44	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3BEXP|6LHND|8DUR|9TLV|aRCR
1024	13146 13521	9	   	237.40	DCR|2VULN|1TLV|1DMG|2AART|1DUR	1ASPD|2ERES|38AART|4TLV|5DUR|67VULN|9DMG|aRCR
1025	36611 11151	7	   	237.39	DCR|1VULN|2DMG|2DUR|1TLV|1CDMG|1AART	1LWND|23DUR|4TLV|59DMG|6RCR|7VULN|8CDMG|aAART
1026	52322 15211	5	   	237.39	DCR|1VULN|2DMG|2DUR|1TLV|1CDMG|1AART	1LHND|2VULN|37DUR|4CDMG|5TLV|68DMG|9RCR|aAART
1027	32655 21221	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2478VULN|3DUR|5TLV|6ERES|9RCR|aBEXP
1028	32655 21221	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2478VULN|3DUR|5TLV|6ERES|9RCR|aFEWX
1029	32655 21222	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2478VULN|3DUR|5TLV|6ERES|9RCR|aRMIN
1030	32655 21223	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2478VULN|3DUR|5TLV|6ERES|9RCR|aCGEN
1031	52355 21221	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2478VULN|3DUR|5TLV|6ERES|9RCR|aFEWX
1032	52355 21221	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2478VULN|3DUR|5TLV|6ERES|9RCR|aBEXP
1033	52355 21222	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2478VULN|3DUR|5TLV|6ERES|9RCR|aRMIN
1034	52355 21223	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2478VULN|3DUR|5TLV|6ERES|9RCR|aCGEN
1035	32154 11216	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3LHND|6RCR|8DUST|9TLV|aDUR
1036	32154 11323	6	   	237.34	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3LHND|6RCR|7DUR|8TLV|9NUKE
1037	32154 11331	6	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3LHND|6RCR|7DUR|8TLV|aTBNT
1038	32154 12336	7	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3LHND|6RCR|7DUST|8TLV|aDUR
1039	32254 11322	6	   	237.34	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3BEXP|6RCR|7DUR|8TLV|9NUKE
1040	32254 11331	6	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3BEXP|6RCR|7DUR|8TLV|aTBNT
1041	32254 15322	7	   	237.34	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3BEXP|6RCR|7DUR|8TLV|9NUKE
1042	32254 15331	7	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3BEXP|6RCR|7DUR|8TLV|aTBNT
1043	32354 11163	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUST|6RCR|8RMIN|9DUR|aTLV
1044	32354 11334	6	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3DUST|6RCR|7DUR|8TLV|aCGEN
1045	32354 11335	6	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3DUST|6RCR|7DUR|8TLV|aBEXP
1046	32354 21116	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUST|6LHND|8RCR|9TLV|aDUR
1047	32354 21314	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUST|6LHND|8DUR|9TLV|aRCR
1048	32634 11614	7	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|257aVULN|3DUR|4RCVC|6RCR|8TLV|9MBVNT
1049	32634 11623	7	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|257aVULN|3DUR|4RCVC|6RCR|8TLV|9BBNT
